scratch_path	bytes	sha256	retention	gallery_destination
rstudio_data/notebooks/patch-chunk-names	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	campaign-evidence-external	-
rstudio_data/pai/manifest-check.json	146	9cc89784e76fa33ba0544779697ec537d22700d30c3b05650bfb96fd5662e745	campaign-evidence-external	-
rstudio_data/pcs/files-pane.pper	215	ebf28130478b1bb6637249d4579d985e8f2734d6a874959659747c236656a9df	campaign-evidence-external	-
rstudio_data/pcs/source-pane.pper	36	f4e997d2be4684fc444641dcbfb8398b1465a5b1abeecc79af22f33ce4eb8e6b	campaign-evidence-external	-
rstudio_data/pcs/windowlayoutstate.pper	285	ab06d9dd2c057c028b5f018bf512b3b59d5abc3257ce76174bd8efbbd7a93cba	campaign-evidence-external	-
rstudio_data/pcs/workbench-pane.pper	75	90cecf46ce750c85ab860a1817bc13cc9603e921b7884313cbcf3230d60282f8	campaign-evidence-external	-
rstudio_data/projects/none/console07/INDEX001	2	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	campaign-evidence-external	-
rstudio_data/projects_settings/last-project-path	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	campaign-evidence-external	-
rstudio_data/projects_settings/project-id-mappings	12	dcf24539e6dc62201ac4c03e54b2d84772aea79bd44a572b3e3a7591885ab718	campaign-evidence-external	-
rstudio_data/rmd-outputs	5	7c370d9536d7d0d6a0f7cd7f9826692acd93e4fb05ba46f7b630b879740343d3	campaign-evidence-external	-
rstudio_data/rstudio-desktop.json	32	b7b263d863029a8bf4bde61e6c52953881e14e935868dda83e2c0dc0b0bef436	campaign-evidence-external	-
rstudio_data/saved_source_markers	27	943cf5311c54c71f50cdf4d28d072c70ec8785a4b2b73bcc2000e6f1cf1dfc31	campaign-evidence-external	-
rstudio_data/sources/per/t/E880DBE5	671	d9686ee917a1f01e8a758552b176e7ca476e49412d46c5abd23b9fe4e9874568	campaign-evidence-external	-
rstudio_data/sources/per/t/E880DBE5-contents	261	f1a4af1855c813ec6d288d5877135990b2aaa9873f381602487f47cf65d8a7dc	campaign-evidence-external	-
rstudio_data/sources/prop/03BB3B9E	54	9198e55dc22131a6a0920c04113e609afcccb491fe7a465df8f8bbff4f07d3bc	campaign-evidence-external	-
